year,Chadiza,Chasefu,Chibombo,Chikankanta,Chilanga,Chipangali,Chipata,Chirundu,Chisamba,Chitambo,Choma,Chongwe,Gwembe,Itezhi tezhi,Kabwe,Kafue,Kalabo,Kalomo,Kaoma,Kapiri Mposhi,Kasenengwa,Katete,Kazungula,Lavushimanda,Limulunga,Livingstone,Luampa,Luangwa,Luano,Lukulu,Lumezi,Lundazi,Lusaka,Lusangazi,Mambwe,Mazabuka,Mitete,Mkushi,Mongu,Monze,Mpongwe,Mulobezi,Mumbwa,Mwandi,Nalolo,Namwala,Ngabwe,Nkeyema,Nyimba,Pemba,Petauke,Rufunsa,Senanga,Serenje,Sesheke,Shangombo,Shibuyunji,Siavonga,Sikongo,Sinazongwe,Sinda,Sioma,Vubwi,Zimba,Average
1993,2.015692786278796,1.319321561043654,2.478387886476018,1.503997353248729,2.485658096962955,1.412203659880279,1.610140860692103,0.6506375535318477,1.90624005571674,3.597259196350408,2.231091480255529,1.08,1.825662442396313,2.144477768933537,2.588331228480651,1.646060814119004,0.886958021851639,2.121887250650477,2.37854938271605,3.098125744652953,1.402109535927653,1.680303384169839,1.585007603717865,2.910010077898452,0.5018150752777669,1.147785565448002,1.648929633911746,3.294231642694928,3.336713395642739,0.6902497398543184,1.37013107592717,1.537242394504416,2.347661961797052,,1.139502369668246,2.812592665228476,1.158550319483032,4.448750395444479,0.3949344720954204,3.63628046785539,3.116347846415122,0.5358178795606847,3.066765819361817,0.8900449808631198,0.5010747620558758,1.399392866991451,2.288486639457374,2.048855793971464,1.722552878334353,2.87536290849451,0.8089048047802242,2.437042300189264,0.63,3.241682608695652,0.5401346934533652,,2.605444514131784,0.4564700460829493,0.7364072602876639,2.060291418825049,1.257598298004444,0.5337476240947836,1.793832946628919,1.62084938307684,
1994,1.284684815443091,1.709181818181818,0.8787209575338811,0.1660238810171083,1.7613764710954,1.190133380637299,1.133114621872758,0.1660238810171083,0.8183028875547086,1.466505994871439,1.658252576226623,0.1327694003469821,0.5601522712791438,1.79805888105581,1.38423567793828,1.144099284078933,0.6255610030541713,1.606453356086462,1.713262291111649,1.361212653676156,1.379890714891544,1.701013464358501,1.955457813632816,2.831646354919163,0.5036711095418837,1.955457813632816,1.713262291111649,0.605293855605045,1.300216579536968,0.9439143154221667,2.831646354919163,1.709181818181818,0.1327694003469821,,1.701013464358501,1.7613764710954,0.6255610030541713,1.300216579536968,0.5036711095418837,1.211221488221364,1.459888712241653,0.3626583597390167,1.310533268720239,0.6078088151838074,0.5036711095418837,1.79805888105581,1.706416712573232,1.713262291111649,1.018470104855473,1.658252576226623,1.701013464358501,0.1327694003469821,0.3626583597390167,1.466505994871439,0.6078088151838074,,1.7613764710954,0.1660238810171083,0.6255610030541713,1.148493254690343,1.701013464358501,0.6078088151838074,1.20176734737148,1.955457813632816,
1995,1.297575294631166,1.571046271324185,1.073539516515792,0.5301573094713267,0.5717163351297778,1.307908363028604,1.3141396670322,0.5213131113095434,0.9938897610301698,1.94053720011701,0.6068924104604889,0.090144,0.2881194690265487,0.9491756636141978,1.739964708324683,1.048626466575716,0.5687800369685767,0.7606057465606135,1.201092795389049,2.011583880851519,1.403507013828347,1.519798214344115,0.6952883294778468,1.891127213254572,0.5734635563063212,0.6420953757225434,0.9109919870783101,0.684342325712376,2.108205870853915,0.6839999999999999,1.765641155204488,1.643003311126537,0.5040958194201088,,1.420405933229535,1.04600703887378,0.9045313693248975,2.731198428290766,0.510767014764134,1.021397561491296,1.888173080815161,0.4143212678996316,0.8081062620335564,0.4242166529118637,0.5085513190556721,1.063140797603445,1.881627043864792,1.624403687585174,1.20391043017089,0.7969407441890182,1.372876842346091,0.5351389899851394,0.5058599838753024,1.610362769889127,0.3021393034825871,,1.037252058771612,0.09620214395099541,0.5510290478587384,0.003651452282157676,1.444678101005798,0.3923695062602519,1.306636943147513,0.3268752521365216,
1996,1.873374101202876,1.837742112046476,1.940613417330256,1.312312695475928,1.827140927363621,1.817294752693886,1.783476388637597,1.291555490736312,1.884983864033265,2.695658039627054,2.167501313255122,1.253783269961977,0.7889905362776025,2.309115727167585,2.406062877911241,2.529152283229138,1.104987980769231,1.848252927673812,1.711512857619949,2.71894388397312,1.816169221886416,1.858711481034373,1.649147077423102,2.310154237868129,0.9292519269984015,1.487,1.269597336776713,1.547195857174657,2.836435855928709,0.788717031738936,2.051908156995006,1.892689275955997,1.804592848524325,,1.822351273540344,2.391829110194461,1.101821768210006,3.54787551455347,1.00896366372823,2.064681349578257,2.263343028896514,0.538865003821857,2.163211845102506,0.7901219846646125,0.8479865796647086,2.426986472224887,2.210375291177331,2.231909673619465,1.803756360908142,2.120358924982694,1.833151513059054,1.845899287810223,0.6524528301886793,2.339778164419313,0.3996615491974878,,2.275444187014321,0.2938262195121951,1.07560618783199,0.3427060379021595,1.863668025077253,0.5116256782210646,1.824194968183669,0.9220255818749282,
1997,1.452307836872768,1.360205624706977,1.371538628472222,1.459859150762201,1.845201564543964,1.329423035715854,1.255317985407664,1.182116428768081,2.026701288098294,1.604109188534083,1.641522676774278,1.862235428102011,0.621980487804878,1.365741369663454,2.224316129032258,1.440963141435625,0.7320422535211267,1.894730367504835,0.7716396396396397,2.291062125886936,1.17599278623488,1.072769148366363,1.724162354360766,1.87640180015789,0.9769150735159278,1.585255813953488,0.962685335890708,0.3177617328519856,1.624432335081115,1.321850220264317,1.730944662415558,1.228624743487183,1.734933249071807,,1.160992786846267,2.106444562899787,1.075470078330873,2.467895704581439,0.7812670136108887,1.274828670749876,1.112351828223848,1.160262004561113,1.410580724245365,1.258506220326539,0.9836529649082573,1.329517192090844,1.747136382027625,1.016299797170826,1.25011746879566,1.473395490272807,1.255612562934548,0.7664729103494179,1.22948474977791,1.243398165137615,1.075428571428571,,1.940919074471123,0.9422691292875989,0.7471041852579094,1.212645607107601,1.161464313974687,1.143661802266092,1.344543247183109,1.401286273107289,
1998,1.252333622183709,1.444445992443346,2.374524396254313,1.716835938040031,4.898581011606174,1.304229116559721,1.301176346021494,1.717690565296118,2.001032805396443,2.172994120438916,1.408589174800355,1.815507350673383,0.9467521759047184,1.339244014130883,2.15419080604534,1.666735537190083,0.402167283816162,0.9445930129455576,0.9761177288931397,2.937022794231664,1.304384797473088,1.123991455157681,0.330833236083557,1.894159505814186,0.4369629899538512,0.4636734693877551,0.6527532031310997,0.622493049119555,2.731779723846684,0.5395854063018242,1.378354395819338,1.429017333507103,6.078262260127931,,1.308434968017058,2.103730422401519,0.727013112218968,2.589664411119239,0.3787553041018388,1.194057427598796,1.203131091849691,0.2549094328540026,1.358724328870821,0.3252257627785921,0.2594859412168076,1.323506535594685,2.277480558370529,0.9120649088630969,0.7359456595776885,1.310227547722538,1.161405592343369,1.084341360303534,0.2011677048017031,1.998995610184372,0.3207706650093226,,3.874568346383455,1.758769633507854,0.3088586192379983,0.6103935698447894,1.142140608090611,0.2240122416647185,1.279053354467159,0.5361138615672233,
1999,1.252333622183709,1.444445992443346,2.374524396254313,1.716835938040031,4.898581011606174,1.304229116559721,1.301176346021494,1.717690565296118,2.001032805396443,2.172994120438916,1.408589174800355,1.815507350673383,0.9467521759047184,1.339244014130883,2.15419080604534,1.666735537190083,0.402167283816162,0.9445930129455576,0.9761177288931397,2.937022794231664,1.304384797473088,1.123991455157681,0.330833236083557,1.894159505814186,0.4369629899538512,0.4636734693877551,0.6527532031310997,0.622493049119555,2.731779723846684,0.5395854063018242,1.378354395819338,1.429017333507103,6.078262260127931,,1.308434968017058,2.103730422401519,0.727013112218968,2.589664411119239,0.3787553041018388,1.194057427598796,1.203131091849691,0.2549094328540026,1.358724328870821,0.3252257627785921,0.2594859412168076,1.323506535594685,2.277480558370529,0.9120649088630969,0.7359456595776885,1.310227547722538,1.161405592343369,1.084341360303534,0.2011677048017031,1.998995610184372,0.3207706650093226,,3.874568346383455,1.758769633507854,0.3088586192379983,0.6103935698447894,1.142140608090611,0.2240122416647185,1.279053354467159,0.5361138615672233,
2000,0.9778796354390252,1.345929331784953,2.115960753168674,1.967638870988518,2.243906808515343,1.188796947906745,1.203616068380391,1.950149826217689,2.77028939818024,1.874682051333109,2.354703175274996,2.085097810975173,1.545660253699789,1.658039631162818,3.335939937694747,2.992890695407657,0.3421013020833333,1.688782631472055,0.833316431066627,1.236960957017001,1.188041223170231,1.187882786382884,0.2696624419850054,1.138682782509307,0.4687020923582744,1.006150186314922,0.761815690688553,0.330675490779298,2.407725922977881,0.5917967887093475,1.216345705302596,1.251100895329868,2.477157686112983,,1.168380405405405,2.400314529037554,0.6470643250800733,3.218392168399848,0.3988824791564493,1.627484309388122,4.303309830230011,0.5850389748703532,1.50534097607981,0.3928753100679274,0.8163439246590342,1.781399640431482,3.426241161189464,0.8849801405189237,1.150012908777969,2.021277321883179,1.354179653852289,1.009860128072084,0.6619633726321368,1.313558391180073,0.4907670598610958,,2.274748631129597,1.10951005258274,0.6598713004069242,1.165134364820847,1.268551418803572,0.8876312379161105,1.101370230984973,1.084645744901814,
2001,0.9778796354390252,1.345929331784953,2.115960753168674,1.967638870988518,2.243906808515343,1.188796947906745,1.203616068380391,1.950149826217689,2.77028939818024,1.874682051333109,2.354703175274996,2.085097810975173,1.545660253699789,1.658039631162818,3.335939937694747,2.992890695407657,0.3421013020833333,1.688782631472055,0.833316431066627,1.236960957017001,1.188041223170231,1.187882786382884,0.2696624419850054,1.138682782509307,0.4687020923582744,1.006150186314922,0.761815690688553,0.330675490779298,2.407725922977881,0.5917967887093475,1.216345705302596,1.251100895329868,2.477157686112983,,1.168380405405405,2.400314529037554,0.6470643250800733,3.218392168399848,0.3988824791564493,1.627484309388122,4.303309830230011,0.5850389748703532,1.50534097607981,0.3928753100679274,0.8163439246590342,1.781399640431482,3.426241161189464,0.8849801405189237,1.150012908777969,2.021277321883179,1.354179653852289,1.009860128072084,0.6619633726321368,1.313558391180073,0.4907670598610958,,2.274748631129597,1.10951005258274,0.6598713004069242,1.165134364820847,1.268551418803572,0.8876312379161105,1.101370230984973,1.084645744901814,
2002,1.175057102494026,1.116623195360931,1.005009815059043,0.2055366966237057,0.5951652767316804,1.223820198951423,1.21292936855007,0.2021225642833934,0.6921749803545485,1.218384677410124,0.5487400795312743,0.5689172884388121,0.03498574728363502,0.6364602827344321,0.79392868141186,0.4056817277892763,0.5155032398107202,0.3931009754839818,0.5945156691381842,0.9709561466570812,1.224375594256436,1.143214583783751,0.07558854455607253,1.454150850889491,0.4451018720970031,0.00905976148118864,0.468982177532384,0.09001257528625323,1.246183241739564,0.6981661074596682,1.184529192665958,1.145187215763582,0.498418703768459,,1.238824672540766,0.6210163813968473,0.6960342740669636,1.436757201753641,0.3015632181013479,0.3508085373068979,0.8964197153491443,0.2662032728362784,0.8693925446565689,0.1630513967454018,0.2748503402740157,0.448282292731406,0.9399614505126489,0.8839565794281172,0.7497707231040565,0.4579895552048228,1.316505475912843,0.2754096260168958,0.2936719630608335,1.127193885155036,0.2325400124714197,,0.7905814949291771,0.03801666397104064,0.4214168228676199,0.1199989597613395,1.227275934377662,0.2402286789915837,1.195775373926756,0.06383398128104026,
2003,1.610177193534782,0.9135741465799095,2.970157003583017,1.834476302922557,3.966697926181052,1.225981862524412,1.260825453072332,1.811853094257913,3.23163505713762,2.163924349722435,0.9552540682532938,3.478187327899111,0.5136459017237607,1.17913411875974,3.028097203522634,3.160705737495683,0.6094697597348799,0.7038485743560733,0.8936955462430561,2.223014218809333,1.22420495792789,0.8755847416728695,0.7065132147568576,1.62029349625982,0.98777254360002,1.185440559925159,0.7960205001489621,0.7804329700434757,3.142441716149011,0.7812117476744019,1.081304947882391,1.011257113626191,4.978466028863305,,1.177977282995823,1.569660013216531,0.6822015162921397,3.7790757621587,1.104934332870416,0.8256428938037957,3.12152581295368,0.5433511467389824,1.358179261108301,0.536189176331547,0.9002147962748499,1.034489685528672,3.060830955621012,1.219965615432123,0.9175072096027442,0.8958280570795653,1.014086109753655,1.824807117563809,0.6596152025647511,1.48944876102478,0.4008679358417029,,3.088440894704739,0.7244312676260033,0.6371580873538314,0.1906952147410141,0.9427701079487965,0.5515300995855893,1.419062033599889,0.6943030627494263,
2004,1.894509152619743,1.232760597541171,2.265898775073765,2.191471112637508,5.226681873101947,1.240553378433082,1.558662057434462,2.179720019858385,3.718177362559878,2.728625951505004,1.748331799852774,2.929206608310185,1.551017851473238,1.933248552418791,4.369501373444065,2.880349748868614,0.2598310141673837,1.476922515350339,1.382829902259701,2.41795951491086,1.224330917859344,1.598750962141188,1.464871962047188,1.805336469713221,1.077940567420469,1.656452533618845,1.079543673046408,0.7577718033594134,4.210425610234108,0.8118873146401181,1.106083796723549,1.32620990491301,6.486890518868679,,0.8022898946840521,2.241049202789147,0.8490786863305342,5.451572895803316,1.228846623902647,1.628724451513071,3.774458135353286,0.6469135568140333,1.727693256192745,1.002852052474136,1.205919615841274,2.099309630257909,3.169566047407912,1.641273240023923,2.152128863624751,1.693492487971801,1.47386842890282,1.598393325001229,0.6559979466468604,1.591542933091363,0.6357805112374751,,4.132768058920892,1.61488436969862,0.5832978504090107,1.157284739033334,1.538171930660492,0.922072569046454,1.710781797418823,1.409997476060295,
2005,0.8295433712442709,1.012406424316643,1.004402120603485,0.5955279068964983,3.215362449674938,0.7389139914185691,0.9897476517594279,0.5859145331672145,2.298820116571056,1.703472727049969,0.7441429444754538,1.006840604332262,0.3896903363587827,0.60465338064744,3.365396125071936,1.159088071783868,0.1991556053094515,0.5833877903835765,0.876175779720736,1.131698004049754,0.7261223279587099,0.6538133381879969,0.5096662354463131,1.182704743408101,0.519166311094687,0.3022757111597374,0.5624443930035293,0.3485840151038389,2.392783642221223,0.7534709335353152,0.7955408575373193,1.086974303780438,4.02935,,0.3933363914373089,1.28689780087087,0.787596516974734,3.265990126165661,0.3862681554865251,0.7961693878665429,3.447400344809571,0.1292662962114892,0.7893260547931228,0.3010679682198051,0.2561354986488558,0.4554626573768488,2.467823182918476,1.001930894778331,0.6884777794182785,0.7679967828456392,0.669935985280627,0.6034130592023991,0.1243117800386782,1.050976722957554,0.1353381244109331,,2.508787210040528,0.1238318739054291,0.1719251022780844,0.04601406631261662,0.713217021737765,0.1280916872645354,0.917184173183254,0.175751165474075,
2006,1.303998422324114,1.340294727029995,2.010718018278446,1.605012319969706,2.059453137448217,1.266373200898661,1.513014502472965,1.587983606278177,2.296649265559905,3.152951541495434,1.699106470018301,2.137684579596791,0.9543637574950034,1.49943344797003,2.427880386983289,2.603278377866212,0.4081025406271458,1.268223375339758,1.208756841282252,2.032809801825508,1.253795333475474,1.635782088320264,0.3252515741776025,2.08206645176105,0.618848010920414,1.743016759776536,0.8510241474615057,1.172264355362947,4.13119609500911,0.8603651987110634,1.201849710202052,1.401313638660207,1.920668058455115,,0.9265714815501576,2.388256837839944,0.6512532148591255,5.584169994295493,0.4818588705837539,2.047857272014948,3.588798737885959,0.3816671187949387,1.509162594402488,0.3773308598798966,0.6297408103470593,1.491573604060914,2.956030438166647,1.48944130923853,1.306795663830283,1.859006796084514,1.213841465959845,1.546004803876038,0.3514427650354085,2.137692238510657,0.4187074829931973,,2.179924390857523,0.7694704049844237,0.5394815000779142,0.8268803945745993,1.43110371111144,0.6094345602009675,1.418342039257964,1.29069102268685,
2007,1.14315064499152,1.076816757119764,3.120083339492554,1.630689503600523,1.8470448826311,1.204036868120944,1.489273364253041,1.607932769741842,1.981786125586106,2.442319114178776,2.313138353197447,1.98667770883077,0.9778731052708913,1.453067836464217,2.152423158942384,2.964746521131227,0.1732757932989895,1.568272179697044,1.354592865468827,1.653340306805744,1.189490777057914,0.6950279284010206,0.5216802333641766,1.748997832108217,0.4427213616900355,0.5102993197711847,0.8637374581635762,0.4075102764581882,3.432413928050349,0.5097284010623117,0.9960418703163101,1.130076541499197,1.975823963318233,,0.8110619235842137,1.541946967421652,0.3967588138074417,4.664287937604386,0.4047148048727644,1.06795724226259,2.80244784894309,0.2571619789678963,1.906454998742123,0.4281678640043104,0.4183820292490945,1.086791889171215,2.929811213052552,1.565909181973122,1.153868092685326,1.742229657045152,0.9683783568180746,1.018848976059779,0.1782473500781272,1.514440948262884,0.3538729497930635,,1.735259254263599,0.5140928344961818,0.2641909207383648,1.194267703832137,0.8276269699077384,0.3950801100389552,1.332499347709306,0.8479963212412857,
